docid,section,sentenceid,subject_text,subject_type,object_text,object_type,relation
16284436,ab,12,mutations,genf,signal transduction pathway,celf,COEXISTS_WITH
16284436,ab,12,mutations,genf,Turkish population,humn,PROCESS_OF
16256984,ti,1,cadherins,bacs,Endothelial,aapp,PART_OF
16256984,ab,1,growth,orgf,vascular       morphogenesis,ortf,COEXISTS_WITH
16256984,ab,3,nucleus,celc,Cadherins,aapp,LOCATION_OF
16256984,ab,3,beta-catenin,aapp,signaling pathways,moft,STIMULATES
16256984,ab,3,growth factor receptors,aapp,signaling pathways,moft,STIMULATES
16256984,ab,7,endothelium,tisu,N-cadherin,aapp,LOCATION_OF
16256984,ab,8,R-cadherin,aapp,vascular,bpoc,AFFECTS
16460640,ti,1,HIV status,fndg,cohort,humn,PROCESS_OF
16460640,ab,2,HIV infection,dsyn,surgical patients,podg,OCCURS_IN
16460640,ab,4,HIV status,fndg,patients,humn,PROCESS_OF
16460640,ab,5,HIV-positive,fndg,patients,humn,PROCESS_OF
16460640,ab,9,trauma,inpo,patients,humn,PROCESS_OF
16460640,ab,12,surgical intervention,fndg,patients,humn,PROCESS_OF
16460640,ab,14,HIV-positive,fndg,patients,humn,PROCESS_OF
16460640,ab,15,trauma,inpo,patients,humn,PROCESS_OF
16460640,ab,16,operation,topp,drainage,topp,METHOD_OF
16460640,ab,20,HIV-positive,fndg,surgical       patients,humn,PROCESS_OF
16460640,ab,20,group,hcro,CD4 counts,lbpr,LOCATION_OF
15919838,ti,1,vertical banded gastroplasty,topp,morbid obesity,dsyn,TREATS
15919838,ab,4,plasma,bdsu,glucose,bacs,LOCATION_OF
15919838,ab,4,VAP-1,orch,glucose,bacs,COEXISTS_WITH
15919838,ab,5,surgery,topp,waist circumference,fndg,TREATS
15919838,ab,7,plasma,bdsu,glucose,bacs,LOCATION_OF
15919838,ab,8,VAP-1,orch,glucose,bacs,COEXISTS_WITH
15919838,ab,8,insulin       levels,lbpr,obese,dsyn,DIAGNOSES
15919838,ab,9,surgery,topp,adiposity,orga,TREATS
15919838,ab,10,obese,dsyn,people,humn,PROCESS_OF
15919838,ab,10,VAP-1,orch,DBP,clna,AFFECTS
15919838,ab,10,insulin       resistance,patf,people,humn,PROCESS_OF
16372914,ab,2,oncofetal antigen,aapp,malignancies,neop,ASSOCIATED_WITH
16372914,ab,5,inhibitor,chvf,enzyme,enzy,INTERACTS_WITH
16372914,ab,5,enzyme,enzy,enzyme-substrate       complex,enzy,INTERACTS_WITH
16372914,ab,6,alkaline phosphatase,aapp,human,humn,PART_OF
16372914,ab,6,inhibitors,chvf,alkaline phosphatase,enzy,INTERACTS_WITH
16372914,ab,9,Phe-Gly-Gly,aapp,clones,cell,ADMINISTERED_TO
16372914,ab,11,Phe-Gly-Gly,aapp,clones,cell,DISRUPTS
16372914,ab,14,His6-tag,aapp,enzyme activity,moft,AFFECTS
16372914,ab,16,cell surface,celc,PLAP,aapp,PRODUCES
15943707,ab,2,dexamethasone,phsu,donors,humn,ADMINISTERED_TO
15898907,ti,1,upper       gastrointestinal,bdsy,resection,topp,LOCATION_OF
15898907,ti,1,Laparoscopic surgery,topp,obstruction,patf,TREATS
15898907,ti,1,laparotomy,topp,Laparoscopic surgery,topp,PRECEDES
15898907,ti,1,laparotomy,topp,resection,topp,METHOD_OF
15898907,ab,1,Surgical,topp,gastric outlet obstruction,dsyn,TREATS
15898907,ab,1,Surgical,topp,small       bowel obstruction,dsyn,TREATS
15898907,ab,1,gastric outlet obstruction,dsyn,patients,humn,PROCESS_OF
15898907,ab,1,small       bowel obstruction,dsyn,patients,humn,PROCESS_OF
15898907,ab,1,palliative bypass surgery,topp,malignancy,neop,TREATS
15898907,ab,1,resection,topp,malignancy,neop,TREATS
15898907,ab,2,surgery,topp,complications,patf,TREATS
15898907,ab,3,open surgery,topp,suspected intra-abdominal       malignancy,fndg,TREATS
15898907,ab,4,head,blor,suspected pancreatic head cancer,fndg,LOCATION_OF
15898907,ab,4,head,blor,metastatic pancreatic head cancer,neop,LOCATION_OF
15898907,ab,4,resection,topp,radical gastrectomy,topp,PRECEDES
15898907,ab,4,radical gastrectomy,topp,gastric cancer,neop,TREATS
15898907,ab,4,resection,topp,hilar cholangiocarcinoma,neop,TREATS
15898907,ab,4,metastatic pancreatic head cancer,neop,obstruction,patf,PRECEDES
15898907,ab,4,metastatic pancreatic head cancer,neop,GOO,dsyn,PRECEDES
15898907,ab,4,duodenectomy,topp,suspected pancreatic head cancer,fndg,TREATS
15898907,ab,5,surgical management,hlca,gastric       bypass,topp,COEXISTS_WITH
15898907,ab,5,surgical management,hlca,cholecystojejunostomy,topp,COEXISTS_WITH
15898907,ab,10,laparotomy,topp,obstruction,patf,TREATS
15898907,ab,10,resection,topp,obstruction,patf,TREATS
16430741,ti,1,temporomandibular joint,bpoc,human,humn,PART_OF
16430741,ab,4,temporomandibular joint,bpoc,human,humn,PART_OF
16430741,ab,6,cultured synovial cells,cell,synovial,bpoc,PART_OF
16430741,ab,7,SGA2 cells,cell,prolyl 4-hydroxylase,aapp,PRODUCES
16430741,ab,7,SGA2 cells,cell,vimentin,aapp,PRODUCES
16430741,ab,7,heat shock protein 27,gngm,B cells,cell,INTERACTS_WITH
16430741,ab,7,laminin,aapp,B cells,cell,INTERACTS_WITH
16430741,ab,8,cells,cell,CD68,aapp,PRODUCES
16430741,ab,10,TMJ,bpoc,human,humn,PART_OF
16461476,ti,1,sulphonic acid,chvs,colitis,dsyn,CAUSES
16461476,ti,1,colitis,dsyn,rats,mamm,PROCESS_OF
16461476,ab,1,enemas,topp,Butyrate,lipd,USES
16461476,ab,1,enemas,topp,ulcerative colitis,dsyn,TREATS
16461476,ab,2,sulphonic acid,chvs,colitis,dsyn,CAUSES
16461476,ab,2,colitis,dsyn,rats,mamm,PROCESS_OF
16461476,ab,3,Distal colitis,dsyn,Wistar rats,mamm,PROCESS_OF
16461476,ab,4,serum,bdsu,IL1beta,aapp,LOCATION_OF
16461476,ab,4,TFF3,gngm,IL1beta,aapp,PRODUCES
16461476,ab,5,serum,bdsu,IL1beta,aapp,LOCATION_OF
16461476,ab,5,5-ASA,phsu,diarrhoea,sosy,TREATS
16461476,ab,7,colonic,bpoc,inflammation,patf,LOCATION_OF
16461476,ab,7,5-ASA,aapp,TFF3,gngm,STIMULATES
16461476,ab,7,down-regulation,celf,IL1beta,imft,PRODUCES
16251535,ab,1,chronic lymphocytic       leukemia,neop,patients,humn,PROCESS_OF
16251535,ab,3,immunoglobulin heavy-chain variable-region,gngm,mutational,genf,LOCATION_OF
16251535,ab,7,microRNA,bacs,deletion,comd,ASSOCIATED_WITH
16251535,ab,8,CLL,neop,patients,humn,PROCESS_OF
16251535,ab,9,disease       progression,patf,CLL,neop,COEXISTS_WITH
16504132,ab,10,cells,cell,cyanobacterial,bact,PART_OF
15836534,ab,1,physicians,prog,patients,podg,TREATS
15836534,ab,1,human immunodeficiency virus,virs,patients,humn,PROCESS_OF
15836534,ab,4,experience,menp,ethnicity,humn,PROCESS_OF
15836534,ab,8,whites,popg,racial,popg,ISA
15722357,ti,1,intestinal fatty acid-binding       protein,aapp,drugs,phsu,INTERACTS_WITH
15722357,ab,1,Intestinal fatty acid-binding protein,aapp,long-chain dietary fatty acids,bacs,INTERACTS_WITH
15722357,ab,1,cytosol,celc,long-chain dietary fatty acids,lipd,LOCATION_OF
15722357,ab,1,cytosol,celc,columnar       absorptive epithelial cells,cell,PART_OF
15722357,ab,2,I-FABP,aapp,fatty acid,bacs,compared_with
15722357,ab,2,I-FABP,aapp,fatty acid,bacs,higher_than
15722357,ab,3,bezafibrate,orch,drugs,phsu,ISA
15722357,ab,3,nitrazepam,orch,I-FABP,aapp,INTERACTS_WITH
15722357,ab,4,bezafibrate,orch,I-FABP,aapp,INTERACTS_WITH
15722357,ab,5,diltiazem,orch,drug,phsu,ISA
15722357,ab,7,drug,phsu,fatty acid       binding,moft,AFFECTS
15722357,ab,8,enterocyte,cell,intestinal lumen,bsoj,LOCATION_OF
15722357,ab,8,drugs,phsu,I-FABP,aapp,INTERACTS_WITH
15473914,ti,1,pramipexole,orch,Parkinson's disease,dsyn,PREVENTS
15473914,ab,1,agonist,phsu,dopamine neuron,cell,DISRUPTS
15473914,ab,2,treatment,topp,pramipexole,phsu,USES
15473914,ab,2,dopamine transporter,aapp,intracellular transport,celf,DISRUPTS
15473914,ab,5,regimen,topp,pramipexole,phsu,USES
15473914,ab,8,quantitative       autoradiography,diap,dopamine transporter,aapp,MEASURES
15473914,ab,9,Pramipexole,orch,treatment,topp,ISA
15473914,ab,9,treatment,topp,Pramipexole,phsu,USES
15473914,ab,9,treatment,topp,neurotoxic effects,inpo,DISRUPTS
15473914,ab,11,immunoreactivity,moft,mice,mamm,PROCESS_OF
15473914,ab,12,synaptosomes,celc,striatal,bpoc,PART_OF
15473914,ab,12,treatment,topp,pramipexole,phsu,USES
15473914,ab,12,synaptosomes,celc,mice,mamm,PART_OF
15473914,ab,13,Pramipexole,orch,treatment,topp,ISA
15473914,ab,13,treatment,topp,Pramipexole,phsu,USES
15473914,ab,14,pramipexole,orch,treatment,topp,ISA
15473914,ab,14,pramipexole,orch,treatment,topp,ISA
15473914,ab,14,treatment,topp,pramipexole,phsu,USES
15473914,ab,14,pramipexole,phsu,KO mice,mamm,TREATS
16696376,ab,3,azoospermia,dsyn,patients,humn,PROCESS_OF
16696376,ab,3,chromosomal alterations,comd,patients,humn,PROCESS_OF
16696376,ab,7,testicular tissue,tisu,Cryopreservation,lbpr,LOCATION_OF
16696376,ab,8,biopsies,diap,patients,humn,ADMINISTERED_TO
16696376,ab,9,analyses,resa,fluorescence in situ       hybridization,mbrt,USES
16696376,ab,12,azoospermia,dsyn,patients,humn,PROCESS_OF
17191304,ti,1,toluene       diisocyanate,hops,asthma,dsyn,CAUSES
17191304,ab,1,allergic asthma,dsyn,patients,humn,PROCESS_OF
17191304,ab,1,toluene diisocyanate,hops,asthma,dsyn,CAUSES
17191304,ab,2,inhibition tests,lbpr,ELISA,lbpr,USES
17191304,ab,2,ELISA,lbpr,CKs,aapp,MEASURES
17191304,ab,4,ELISA,lbpr,IgE,aapp,MEASURES
17191304,ab,4,ELISA,lbpr,antibodies,aapp,MEASURES
17191304,ab,5,group,hcro,CK18,lbpr,LOCATION_OF
17191304,ab,6,inhibition test,lbpr,ELISA,lbpr,USES
17191304,ab,8,TDI,hops,asthma,dsyn,CAUSES
17191304,ab,8,asthma,dsyn,workers,humn,PROCESS_OF
15802000,ab,1,glargine,aapp,long-acting insulin,aapp,ISA
15802000,ab,13,glargine,horm,Patients,podg,TREATS
15802000,ab,14,glargine,horm,patients,podg,TREATS
15802000,ab,15,glargine,aapp,patients,humn,PART_OF
15797093,ti,1,heart,bpoc,hemangioendothelioma,neop,LOCATION_OF
15797093,ab,1,right atrium,bpoc,infant,humn,PART_OF
15797093,ab,2,sternotomy,topp,pericardial       effusion,dsyn,TREATS
16291815,ti,1,Leydig cells,cell,mouse,mamm,PART_OF
16291815,ti,1,Leydig cells,cell,P2X receptors,aapp,LOCATION_OF
16291815,ab,1,Leydig cells,cell,mice,mamm,PART_OF
16291815,ab,3,ATP,bacs,MeS-,aapp,PART_OF
16291815,ab,4,ATP,bacs,MeS-,aapp,PART_OF
16291815,ab,6,pyridoxal       phosphate,orch,responses,clna,AFFECTS
16291815,ab,6,Suramin,orch,responses,clna,AFFECTS
16261927,ab,1,anaesthesia,topp,isoflurane,phsu,USES
16261927,ab,2,opioid,hops,sedation,sosy,CAUSES
16261927,ab,7,TD-fentanyl,orch,sedation,sosy,CAUSES
16261927,ab,8,treatments,topp,activity level,fndg,TREATS
16261927,ab,10,fentanyl,orch,inactivity,fndg,CAUSES
16689926,ti,2,nicotinic       acetylcholine receptor,gngm,Torpedo californica,fish,PART_OF
16689926,ab,3,nAChR,aapp,alpha-conotoxin,aapp,INTERACTS_WITH
16689926,ab,4,nAChR,gngm,Torpedo californica,fish,PART_OF
16689926,ab,9,nAChR,gngm,Torpedo marmorata,fish,PART_OF
15925552,ti,1,assay,lbpr,Liquid chromatography-tandem mass spectroscopy,lbpr,USES
15925552,ti,1,quercetin,orch,human plasma,phsu,COEXISTS_WITH
15925552,ti,1,quercetin,orch,human plasma,phsu,COEXISTS_WITH
15925552,ab,1,quercetin,orch,human plasma,phsu,COEXISTS_WITH
15925552,ab,3,column,bpoc,separation,patf,LOCATION_OF
15925552,ab,7,assay,lbpr,LC/MS/MS,lbpr,USES
15925552,ab,7,assay,lbpr,quercetin,orch,MEASURES
15925552,ab,7,quercetin,orch,human       plasma,phsu,COEXISTS_WITH
15925552,ab,8,assay,lbpr,quercetin,orch,MEASURES
15925552,ab,8,assay,lbpr,quercetin,orch,MEASURES
15925552,ab,8,quercetin,orch,human plasma,phsu,COEXISTS_WITH
15925552,ab,8,quercetin,orch,human plasma,phsu,COEXISTS_WITH
16362132,ab,2,women,humn,sex hormone,horm,LOCATION_OF
16362132,ab,7,Parous,fndg,women,humn,PROCESS_OF
16362132,ab,7,nulliparous,fndg,women,humn,PROCESS_OF
16362132,ab,8,natural menopause,orgf,Women,humn,PROCESS_OF
16362132,ab,11,post-menopausal,orgf,women,humn,PROCESS_OF
16362132,ab,11,post-menopausal,orgf,women,humn,PROCESS_OF
16850791,ti,1,motor disorders,dsyn,patients,humn,PROCESS_OF
16850791,ab,1,disorders,dsyn,patients,humn,PROCESS_OF
16710995,ti,1,angiotensin II type 1 receptors,aapp,rat,mamm,PART_OF
16710995,ti,1,cytoplasma,celc,angiotensin II type 1 receptors,aapp,LOCATION_OF
16710995,ab,1,angiotensin II receptor,aapp,rat,mamm,PART_OF
16710995,ab,1,expression vector,nnon,angiotensin II receptor,aapp,INTERACTS_WITH
16710995,ab,1,mammalian cells,cell,expression vector,virs,LOCATION_OF
16710995,ab,1,expression vector,virs,spontaneous hypertensive rat,mamm,PROCESS_OF
16710995,ab,2,angiotensin II receptor,aapp,rat,mamm,PART_OF
16710995,ab,2,antisense RNA oligonucleotides,bacs,angiotensin II receptor,gngm,INHIBITS
16710995,ab,5,plasmid,bacs,cells,cell,ADMINISTERED_TO
16710995,ab,5,plasmid,bacs,cells,cell,ADMINISTERED_TO
16710995,ab,12,angiotensin II receptor,aapp,rat,mamm,PART_OF
16710995,ab,14,siRNA,bacs,translation,genf,DISRUPTS
16710995,ab,14,proteins,gngm,translation,genf,LOCATION_OF
15989002,ab,1,antiphospholipid syndrome,dsyn,patients,humn,PROCESS_OF
15989002,ab,2,systemic lupus erythematosus,dsyn,patients,humn,PROCESS_OF
15989002,ab,3,vascular,bpoc,complications,patf,LOCATION_OF
15989002,ab,3,heart,bpoc,echocardiography,diap,LOCATION_OF
15989002,ab,4,lupus anticoagulant,aapp,APS,gngm,INTERACTS_WITH
15989002,ab,4,Anticardiolipin antibodies,aapp,APS,gngm,INTERACTS_WITH
15989002,ab,5,CAPS,dsyn,patients,humn,PROCESS_OF
15989002,ab,5,APS,gngm,patients,humn,PART_OF
15989002,ab,6,CAPS,dsyn,patients,humn,PROCESS_OF
15989002,ab,6,CAPS,dsyn,patients,humn,PROCESS_OF
15989002,ab,7,PAPS,gngm,patients,humn,PART_OF
15989002,ab,8,PAPS,gngm,SLE,dsyn,ASSOCIATED_WITH
15989002,ab,9,Cancer,neop,patient,humn,PROCESS_OF
15989002,ab,9,trauma,inpo,patient,humn,PROCESS_OF
15989002,ab,11,abscess,patf,patients,humn,PROCESS_OF
15989002,ab,12,SLE,dsyn,patients,humn,PROCESS_OF
15989002,ab,12,parenteral       anticoagulant therapy,topp,anticoagulant,phsu,USES
15989002,ab,12,infection,dsyn,patients,humn,PROCESS_OF
15989002,ab,12,parenteral anticoagulants,phsu,patients,humn,ADMINISTERED_TO
15989002,ab,12,parenteral anticoagulants,phsu,patients,humn,ADMINISTERED_TO
15989002,ab,12,antibiotics,antb,infection,dsyn,TREATS
16172203,ti,1,chronic       schizophrenia,mobd,patients,humn,PROCESS_OF
16172203,ti,1,antipsychotic drugs,phsu,patients,podg,TREATS
16172203,ab,3,olanzapine,orch,patients,humn,ADMINISTERED_TO
16172203,ab,3,schizophrenia,mobd,patients,humn,PROCESS_OF
16172203,ab,7,treatment,topp,quetiapine,orch,compared_with
16172203,ab,7,treatment,topp,quetiapine,orch,higher_than
16172203,ab,7,risperidone,orch,perphenazine,orch,COEXISTS_WITH
16172203,ab,10,perphenazine,orch,antipsychotic agent,phsu,ISA
16424791,ti,1,atorvastatin,phsu,transgenic mice,mamm,TREATS
16424791,ab,1,C-reactive protein,aapp,human,humn,PART_OF
16424791,ab,1,amlodipine,orch,calcium antagonist,phsu,ISA
16424791,ab,1,atorvastatin,orch,HMG-CoA-reductase inhibitor,orch,ISA
16424791,ab,1,HMG-CoA-reductase inhibitor,orch,C-reactive protein,aapp,COEXISTS_WITH
16424791,ab,3,aortic root area,bpoc,atherosclerosis,dsyn,LOCATION_OF
16424791,ab,4,Treatment,topp,amlodipine,phsu,USES
16424791,ab,5,Treatment,topp,atorvastatin,phsu,USES
16424791,ab,6,atorvastatin,orch,treatment,topp,compared_with
16424791,ab,6,atorvastatin,orch,treatment,topp,higher_than
16424791,ab,8,atherosclerosis,dsyn,mice,mamm,PROCESS_OF
16424791,ab,8,amlodipine,phsu,atherosclerosis,dsyn,TREATS
16424791,ab,9,co-treatment,hlca,amlodipine,phsu,USES
16798222,ab,2,NSCLC,neop,patients,humn,PROCESS_OF
16798222,ab,3,surgery,topp,NSCLC,neop,TREATS
16798222,ab,3,NSCLC,neop,patients,humn,PROCESS_OF
16798222,ab,4,TUNEL,mbrt,different,qnco,MEASURES
16798222,ab,4,terminal       deoxynucleotidyltransferase,aapp,biotin,orch,INTERACTS_WITH
16798222,ab,5,NSCLC,neop,patients,humn,PROCESS_OF
16798222,ab,8,cells,cell,p53,aapp,LOCATION_OF
16798222,ab,8,cells,cell,caspase-3,gngm,LOCATION_OF
16798222,ab,8,cells,cell,cyclooxygenase-2,gngm,LOCATION_OF
16798222,ab,10,NSCLC,neop,patients,humn,PROCESS_OF
16798222,ab,12,tumor cell,cell,apoptosis,celf,LOCATION_OF
16798222,ab,12,NSCLC,neop,patients,humn,PROCESS_OF
16798222,ab,12,apoptosis,celf,patients,humn,PROCESS_OF
16540467,ab,1,tumor suppressor,gngm,acute promyelocytic       leukemia,neop,PART_OF
16540467,ab,2,PML,gngm,chromosomal translocation,comd,ASSOCIATED_WITH
16540467,ab,2,chromosomal translocation,comd,PML-retinoic acid receptor-alpha (RARalpha) fusion protein,bacs,PRODUCES
16540467,ab,3,PML protein,gngm,cytoplasmic,blor,PART_OF
16540467,ab,3,missense       mutations,genf,PML,gngm,PROCESS_OF
16540467,ab,4,APL,neop,patients,humn,PROCESS_OF
16540467,ab,6,PML,gngm,RARalpha-mediated       inhibition,celf,AUGMENTS
16540467,ab,6,RA,orch,transcription,genf,AUGMENTS
16540467,ab,7,PML,gngm,RA,orch,STIMULATES
16540467,ab,8,RA,orch,transcription,genf,AUGMENTS
16540467,ab,8,PML,gngm,cytoplasmic,blor,PART_OF
16540467,ab,8,cytoplasm,celc,PML,aapp,LOCATION_OF
16540467,ab,9,cytoplasmic,blor,CBs,neop,LOCATION_OF
16890392,ti,1,Cerebral hydatid cysts,dsyn,children,humn,PROCESS_OF
16890392,ab,1,hydatid disease,dsyn,children,humn,AFFECTS
16890392,ab,2,cerebral hydatid cyst,dsyn,children,humn,PROCESS_OF
16890392,ab,9,surgical,topp,treatment,topp,ISA
16890392,ab,10,signs,sosy,child,humn,PROCESS_OF
16890392,ab,10,meningitis,dsyn,child,humn,PROCESS_OF
15946936,ti,1,caspase,gngm,integrin,aapp,INTERACTS_WITH
15946936,ti,1,BAP31,gngm,integrin,aapp,INTERACTS_WITH
15946936,ti,1,BAP31,gngm,tetraspanins,aapp,INTERACTS_WITH
15946936,ti,1,caspase,gngm,tetraspanins,aapp,INTERACTS_WITH
15946936,ab,2,cells,cell,mouse,mamm,PART_OF
15946936,ab,2,cells,cell,CD81,aapp,LOCATION_OF
15946936,ab,2,cells,cell,CD9,gngm,LOCATION_OF
15946936,ab,3,CD9,gngm,multiprotein complexes,gngm,STIMULATES
15946936,ab,3,CD81,gngm,multiprotein complexes,gngm,STIMULATES
15946936,ab,3,plasma membrane,celc,multiprotein complexes,aapp,LOCATION_OF
15946936,ab,4,null mouse       cells,cell,beta3 integrins,aapp,LOCATION_OF
15946936,ab,6,BAP31,aapp,null cells,cell,ADMINISTERED_TO
15946936,ab,6,integrin,aapp,cell attachment,celc,AFFECTS
15946936,ab,7,integrin,aapp,cell       attachment,celc,AFFECTS
15946936,ab,7,tetraspanin,aapp,cell       attachment,celc,AFFECTS
15946936,ab,8,BAP31,aapp,surface properties,npop,AFFECTS
15885340,ti,1,fibromatosis,neop,girl,humn,PROCESS_OF
15885340,ti,1,neck,blor,fibromatosis,neop,LOCATION_OF
15885340,ab,1,Fibromatosis,neop,soft tissue disease,dsyn,ISA
15885340,ab,1,fibroblastic proliferation,celf,Fibromatosis,neop,COEXISTS_WITH
15885340,ab,5,mediastinum,blor,neck tumor,neop,LOCATION_OF
15885340,ab,5,neck,blor,neck tumor,neop,LOCATION_OF
16470169,ab,1,cancers,neop,human,humn,PROCESS_OF
16470169,ab,1,RhoC,gngm,cancers,neop,ASSOCIATED_WITH
16470169,ab,3,Akt,aapp,serine/threonine kinase,aapp,ISA
16470169,ab,6,human radial growth phase melanoma cell line,cell,RhoC,aapp,PRODUCES
16470169,ab,7,RhoC,gngm,Akt,gngm,STIMULATES
16470169,ab,8,cells,cell,cell invasion,celf,LOCATION_OF
16470169,ab,8,pAkt,gngm,RhoC,gngm,INHIBITS
16470169,ab,10,PI3K,aapp,pAkt,gngm,INHIBITS
16470169,ab,10,ROCK,aapp,pAkt,gngm,INHIBITS
16470169,ab,11,RhoC,gngm,Akt,gngm,STIMULATES
16470169,ab,12,RhoC,gngm,Akt,aapp,INTERACTS_WITH
16470169,ab,12,RhoC,gngm,ROCK,aapp,INTERACTS_WITH
16176149,ti,1,bone mass,dsyn,rats,mamm,PROCESS_OF
16176149,ab,1,alternative medicines,phsu,diseases,dsyn,TREATS
16176149,ab,6,treatment,topp,alendronate,phsu,USES
16176149,ab,6,serum,bdsu,tartrate-resistant acid phosphatase,aapp,LOCATION_OF
16176149,ab,8,alendronate,phsu,rats,mamm,TREATS
16176149,ab,8,treatments,topp,rats,mamm,TREATS
16176149,ab,9,Ca deficiency,dsyn,rats,mamm,PROCESS_OF
16176149,ab,10,treatment,topp,osteoporosis,dsyn,TREATS
16303761,ti,1,peptidases,aapp,neutrophil,cell,PART_OF
16303761,ti,1,peptidases,aapp,hepatocyte growth factor,gngm,COEXISTS_WITH
16303761,ti,1,Mast cell,cell,NK4,aapp,PRODUCES
16303761,ti,1,neutrophil,cell,NK4,aapp,PRODUCES
16303761,ab,1,Hepatocyte growth factor,aapp,protein,aapp,ISA
16303761,ab,2,cells,cell,receptor tyrosine kinase,aapp,PRODUCES
16303761,ab,6,chymases,aapp,peptidases,aapp,ISA
16303761,ab,6,chymases,aapp,HGF,aapp,INTERACTS_WITH
16303761,ab,6,scatter factor,gngm,NK4,aapp,PRODUCES
16303761,ab,6,mast cells,cell,peptidases,aapp,PRODUCES
16303761,ab,7,chymase,aapp,HGF,aapp,INHIBITS
16303761,ab,9,plasminogen,aapp,proteins,aapp,ISA
16303761,ab,9,macrophage-stimulating protein,aapp,proteins,aapp,ISA
16303761,ab,9,chymase,aapp,plasminogen,aapp,INTERACTS_WITH
16303761,ab,10,cathepsin G,aapp,neutrophil,cell,PART_OF
16303761,ab,10,cathepsin G,aapp,fragments,bdsu,PRODUCES
16303761,ab,10,neutrophil elastase,gngm,fragments,bdsu,PRODUCES
16303761,ab,10,fragments,bdsu,chymase,aapp,LOCATION_OF
16303761,ab,11,peptidases,aapp,neutrophil,cell,PART_OF
16303761,ab,11,peptidases,aapp,HGF,aapp,INTERACTS_WITH
16303761,ab,12,proteases,aapp,HGF,aapp,INTERACTS_WITH
15499431,ti,1,temephos,hops,insecticide,hops,ISA
12368048,ab,3,tolerogenic,phsu,nonhuman primates,mamm,TREATS
15526143,ab,2,neuroleptics,phsu,BDNF,gngm,INHIBITS
15526143,ab,3,schizophrenia,mobd,patients,humn,PROCESS_OF
15526143,ab,5,polymorphisms,genf,schizophrenia,mobd,PREDISPOSES
15526143,ab,5,BDNF,gngm,polymorphisms,genf,LOCATION_OF
16197815,ti,1,amyotrophic lateral sclerosis,dsyn,patients,humn,AFFECTS
16197815,ab,1,pharmacological treatment,topp,amyotrophic lateral sclerosis,dsyn,TREATS
16197815,ab,3,ALS,dsyn,patients,humn,PROCESS_OF
16197815,ab,3,disease       progression,patf,patients,humn,PROCESS_OF
16197815,ab,3,IGF-1,aapp,disease       progression,patf,AFFECTS
16197815,ab,4,ALS,dsyn,patients,humn,PROCESS_OF
16197815,ab,6,ALS,dsyn,patients,humn,PROCESS_OF
16197815,ab,7,ALS,dsyn,patients,humn,PROCESS_OF
16197815,ab,7,patients,humn,IGF-1,aapp,LOCATION_OF
16197815,ab,8,IGF-1,aapp,treatment,topp,ISA
16197815,ab,8,treatment,topp,IGF-1,aapp,USES
16197815,ab,8,ALS,dsyn,patients,humn,PROCESS_OF
16395331,ab,1,Cell cycle progression,celf,Caulobacter,bact,PROCESS_OF
16395331,ab,1,Cell cycle progression,celf,transcriptional,genf,AFFECTS
16395331,ab,3,DNA       replication,genf,chromosome       replication,genf,ASSOCIATED_WITH
16395331,ab,6,cell cycle,celf,Caulobacter,bact,PROCESS_OF
15763007,ti,1,azoospermic,dsyn,patients,humn,PROCESS_OF
15763007,ab,1,azoospermic,dsyn,patients,humn,PROCESS_OF
15763007,ab,3,chamber,bpoc,semen,bdsu,LOCATION_OF
16091875,ti,1,lung transplantation,topp,therapy,topp,PRECEDES
16091875,ti,1,valganciclovir,phsu,cytomegalovirus,virs,TREATS
16091875,ab,2,prodrug,chvf,drug,phsu,ISA
16091875,ab,2,treatment,topp,ganciclovir,phsu,USES
16091875,ab,2,prophylaxis,topp,ganciclovir,phsu,USES
16091875,ab,2,prodrug,chvf,CMV infection,dsyn,TREATS
16091875,ab,2,prodrug,chvf,disease,dsyn,TREATS
16091875,ab,3,valganciclovir,phsu,CMV infections,dsyn,TREATS
16091875,ab,4,therapy,topp,valganciclovir,phsu,USES
16091875,ab,4,valganciclovir,orch,therapy,topp,ISA
16091875,ab,4,lung transplantation,topp,patients,podg,TREATS
16091875,ab,4,therapy,topp,patients,podg,TREATS
16091875,ab,5,disease,dsyn,patients,humn,PROCESS_OF
16091875,ab,6,valganciclovir,orch,renal function,ortf,AUGMENTS
16091875,ab,12,leucopenia,dsyn,patients,humn,PROCESS_OF
16091875,ab,13,neutropenia,dsyn,anemia,dsyn,ISA
16091875,ab,13,new onset,fndg,patients,humn,PROCESS_OF
16091875,ab,14,therapy,topp,valganciclovir,phsu,USES
16091875,ab,14,lung transplantation,topp,bronchoalveolar lavage,diap,PRECEDES
16091875,ab,14,valganciclovir,phsu,CMV       infections,dsyn,TREATS
16091875,ab,14,PCR,lbpr,CMV       infections,dsyn,DIAGNOSES
16091875,ab,15,blood counts,lbpr,leucopenia,dsyn,DIAGNOSES
16371595,ab,2,calcium wave,celf,egg,cell,AFFECTS
16371595,ab,2,phospholipase C activation,moft,mammals,mamm,PROCESS_OF
16371595,ab,5,meiosis,celf,oocyte       maturation,celf,COEXISTS_WITH
16371595,ab,7,fertilization,orgf,calcium wave,celf,PRECEDES
16371595,ab,7,oocyte,cell,calcium wave,celf,LOCATION_OF
16371595,ab,9,embryos,emst,zebrafish,fish,PART_OF
16371595,ab,10,calcium,bacs,Intracellular,celc,PART_OF
