docid,section,sentenceid,subject_text,subject_type,object_text,object_type,relation
16418362,abstract,12,STN,"Body Part, Organ, or Organ Component",human,Human,PART_OF
16424791,abstract,8,atherosclerosis,Disease or Syndrome,mice,Mammal,PROCESS_OF
16424791,abstract,8,Treatment,Therapeutic or Preventive Procedure,atherosclerosis,Disease or Syndrome,PREVENTS
16424791,abstract,8,Treatment,Therapeutic or Preventive Procedure,amlodipine,Pharmacologic Substance,USES
16424791,abstract,8,amlodipine,Pharmacologic Substance,atherosclerosis,Disease or Syndrome,PREVENTS
16424791,abstract,8,CRP,Immunologic Factor,mice,Mammal,ADMINISTERED_TO
16424791,abstract,8,CRP,"Amino Acid, Peptide, or Protein",mice,Mammal,ADMINISTERED_TO
16425104,abstract,4,Lymnaea stagnalis,Invertebrate,snail,Invertebrate,ISA
16430036,abstract,8,prostate cancer,Neoplastic Process,patients,Human,PROCESS_OF
16430036,abstract,8,prostate cancer,Neoplastic Process,patients,Human,PROCESS_OF
16430036,abstract,17,mucosa,Tissue,injury,Injury or Poisoning,LOCATION_OF
16430036,abstract,17,prostatic urethra,"Body Part, Organ, or Organ Component",injury,Injury or Poisoning,LOCATION_OF
16430036,abstract,17,injury,Injury or Poisoning,patient,Human,PROCESS_OF
16430036,abstract,17,bladder catheter,Medical Device,injury,Injury or Poisoning,TREATS
16430036,abstract,17,injury,Injury or Poisoning,rectal fistula,Anatomical Abnormality,CAUSES
16430741,abstract,4,temporomandibular joint,"Body Part, Organ, or Organ Component",human,Human,PART_OF
16430741,abstract,4,synovial cells,Cell,temporomandibular joint,"Body Part, Organ, or Organ Component",PART_OF
16431130,abstract,5,prosimian,Mammal,primates,Mammal,ISA
16431130,abstract,5,Lemur catta,Mammal,primates,Mammal,ISA
16436670,abstract,4,IFN-alpha,"Amino Acid, Peptide, or Protein",cytoskeletal organization,Cell Function,AFFECTS
16436670,abstract,4,hairy cells,Cell,cytoskeletal organization,Cell Function,LOCATION_OF
16436670,abstract,5,IFN-alpha,"Amino Acid, Peptide, or Protein",GTPase,"Amino Acid, Peptide, or Protein",INTERACTS_WITH
16436670,abstract,5,hairy cells,Cell,GTPase,"Amino Acid, Peptide, or Protein",LOCATION_OF
16436670,abstract,7,hairy cells,Cell,RhoA,Gene or Genome,LOCATION_OF
16436670,abstract,7,IFN-alpha,"Amino Acid, Peptide, or Protein",RhoA,Gene or Genome,STIMULATES
16440178,abstract,1,epithelium,Tissue,uterine,"Body Part, Organ, or Organ Component",PART_OF
16440178,abstract,1,uterine,"Body Part, Organ, or Organ Component",fluid,Body Substance,LOCATION_OF
16441715,title,1,sino-atrial disease,Disease or Syndrome,patients,Human,PROCESS_OF
16441715,title,1,pacemaker,Medical Device,patients,Patient or Disabled Group,TREATS
16441715,title,1,pacemaker,Medical Device,sino-atrial disease,Disease or Syndrome,TREATS
16445747,title,1,Ustilago maydis,Fungus,Promoters,Biologically Active Substance,LOCATION_OF
16445747,title,1,fungi,Fungus,Promoters,Biologically Active Substance,LOCATION_OF
16445747,abstract,3,Prf1,"Amino Acid, Peptide, or Protein",response element,Biologically Active Substance,INTERACTS_WITH
16445747,abstract,3,Prf1,"Amino Acid, Peptide, or Protein",high mobility group box protein,"Amino Acid, Peptide, or Protein",ISA
16445747,abstract,3,Matalpha2,"Amino Acid, Peptide, or Protein",Mata1,"Amino Acid, Peptide, or Protein",INTERACTS_WITH
16445747,abstract,3,DNA binding,Genetic Function,yeast,Fungus,PROCESS_OF
16445747,abstract,3,Matalpha2,"Amino Acid, Peptide, or Protein",yeast,Fungus,PART_OF
16455026,title,1,endocrine therapy,Therapeutic or Preventive Procedure,breast cancer,Neoplastic Process,TREATS
16455026,abstract,2,breast cancer tissue,Tissue,estrogen receptor,"Amino Acid, Peptide, or Protein",LOCATION_OF
16455026,abstract,2,tissue,Tissue,breast cancer,Neoplastic Process,PART_OF
16455026,abstract,3,Tamoxifen,Pharmacologic Substance,hormonal receptors,"Amino Acid, Peptide, or Protein",INHIBITS
16455026,abstract,3,breast cancer cells,Cell,hormonal receptors,"Amino Acid, Peptide, or Protein",LOCATION_OF
16455026,abstract,3,breast cancer,Neoplastic Process,woman,Human,PROCESS_OF
16455026,abstract,3,adjuvant therapy,Therapeutic or Preventive Procedure,Tamoxifen,Pharmacologic Substance,USES
16455026,abstract,3,adjuvant therapy,Therapeutic or Preventive Procedure,woman,Human,TREATS
16455026,abstract,3,adjuvant therapy,Therapeutic or Preventive Procedure,breast cancer,Neoplastic Process,TREATS
16455026,abstract,3,Tamoxifen,Pharmacologic Substance,woman,Human,TREATS
16455026,abstract,3,Tamoxifen,Pharmacologic Substance,breast cancer,Neoplastic Process,TREATS
16460640,abstract,15,trauma,Injury or Poisoning,patients,Human,PROCESS_OF
16460640,abstract,15,non-trauma,Injury or Poisoning,patients,Human,PROCESS_OF
16460640,abstract,20,HIV-positive,Finding,surgical patients,Human,PROCESS_OF
16461476,abstract,1,enema,Therapeutic or Preventive Procedure,ulcerative colitis,Disease or Syndrome,TREATS
16461476,abstract,1,enema,Therapeutic or Preventive Procedure,Butyrate,Lipid,USES
16461476,abstract,1,Butyrate,Lipid,ulcerative colitis,Disease or Syndrome,TREATS
16462770,abstract,4,MKP1/CL100,Gene or Genome,JNK,"Amino Acid, Peptide, or Protein",INTERACTS_WITH
16462770,abstract,4,bronchial epithelia,"Body Part, Organ, or Organ Component",MKP1,Gene or Genome,LOCATION_OF
16462770,abstract,4,tissue samples,Tissue,NSCLC,Neoplastic Process,PART_OF
16462770,abstract,4,cytoplasm,Cell Component,MKP1,Gene or Genome,LOCATION_OF
16462770,abstract,4,nuclei,Cell Component,MKP1,Gene or Genome,LOCATION_OF
16462770,abstract,6,cisplatin,Inorganic Chemical,JNK,"Amino Acid, Peptide, or Protein",STIMULATES
16462770,abstract,6,cisplatin,Inorganic Chemical,p38,Gene or Genome,STIMULATES
16462770,abstract,6,cells,Cell,MKP1,Gene or Genome,LOCATION_OF
16462770,abstract,6,small-interfering RNA,Biologically Active Substance,MKP1,Gene or Genome,INTERACTS_WITH
16462770,abstract,11,cisplatin,Inorganic Chemical,cell death,Cell Function,CAUSES
16462770,abstract,11,cell death,Cell Function,NSCLC,Neoplastic Process,COEXISTS_WITH
16462770,abstract,11,MKP1,Gene or Genome,cell growth,Cell Function,AFFECTS
16462770,abstract,11,cell growth,Cell Function,mice,Mammal,PROCESS_OF
16470169,abstract,5,Rho,"Amino Acid, Peptide, or Protein",PI3K,"Amino Acid, Peptide, or Protein",STIMULATES
16470169,abstract,5,Rho,"Amino Acid, Peptide, or Protein",Akt,"Amino Acid, Peptide, or Protein",STIMULATES
16470169,abstract,5,Rho,"Amino Acid, Peptide, or Protein",PI3K,"Amino Acid, Peptide, or Protein",INHIBITS
16470169,abstract,5,Rho,"Amino Acid, Peptide, or Protein",Akt,"Amino Acid, Peptide, or Protein",INHIBITS
16470989,abstract,7,disability,Pathologic Function,depressive symptoms,Sign or Symptom,PREDISPOSES
16479855,abstract,9,Balloon dilatation,Therapeutic or Preventive Procedure,stricture,Anatomical Abnormality,TREATS
16479855,abstract,9,Balloon dilatation,Therapeutic or Preventive Procedure,stricture,Anatomical Abnormality,TREATS
16479855,abstract,9,Balloon dilatation,Therapeutic or Preventive Procedure,stricture,Anatomical Abnormality,TREATS
16480563,abstract,2,Down's syndrome,Disease or Syndrome,Participants,Human,PROCESS_OF
16480563,abstract,2,non-Down syndrome,Disease or Syndrome,participants,Human,PROCESS_OF
16480563,abstract,2,learning disabled,Mental or Behavioral Dysfunction,participants,Human,PROCESS_OF
16483645,title,1,vaginal,"Body Part, Organ, or Organ Component",estrogen receptor-alpha,"Amino Acid, Peptide, or Protein",LOCATION_OF
16483645,title,1,tissues,Tissue,estrogen receptor-alpha,"Amino Acid, Peptide, or Protein",LOCATION_OF
16483645,title,1,tissues,Tissue,tumor,Neoplastic Process,PART_OF
16483645,title,1,TVT,Neoplastic Process,bitches,Mammal,PROCESS_OF
16483645,title,1,tissues,Tissue,bitches,Mammal,PART_OF
16483645,abstract,1,neoplasms,Neoplastic Process,canine,Mammal,PROCESS_OF
16483645,abstract,1,transmissible venereal tumor,Neoplastic Process,neoplasms,Neoplastic Process,ISA
16483645,abstract,1,transmissible venereal tumor,Neoplastic Process,canine,Mammal,PROCESS_OF
16483645,abstract,1,transmissible venereal tumor,Neoplastic Process,female genital tract,"Body Part, Organ, or Organ Component",AFFECTS
16483645,abstract,8,endothelium,Tissue,blood vessels,"Body Part, Organ, or Organ Component",PART_OF
16483645,abstract,8,tissues,Tissue,ER-alpha,"Amino Acid, Peptide, or Protein",LOCATION_OF
16483645,abstract,8,neoplastic,Neoplastic Process,tissues,Tissue,LOCATION_OF
16496259,abstract,13,antiglaucomatous medications,Pharmacologic Substance,IOP,Disease or Syndrome,TREATS
16496259,abstract,13,medications,Pharmacologic Substance,antiglaucomatous,Disease or Syndrome,TREATS
16496259,abstract,13,eyes,"Body Part, Organ, or Organ Component",IOP,Disease or Syndrome,LOCATION_OF
16496495,abstract,9,Organophosphates,Organic Chemical,fatalities,Organism Function,AFFECTS
16496495,abstract,9,rat,Mammal,poison,Hazardous or Poisonous Substance,LOCATION_OF
16496495,abstract,10,Organophosphates,Organic Chemical,APP,Injury or Poisoning,CAUSES
16496495,abstract,10,poison,Hazardous or Poisonous Substance,APP,Injury or Poisoning,CAUSES
16496495,abstract,10,rat,Mammal,poison,Hazardous or Poisonous Substance,LOCATION_OF
16498946,abstract,3,promoter,Biologically Active Substance,gene,Gene or Genome,PART_OF
16498946,abstract,3,promoter,Biologically Active Substance,genetic alterations,Genetic Function,LOCATION_OF
16503396,abstract,11,Combined treatment,Therapeutic or Preventive Procedure,patients,Human,TREATS
16503396,abstract,11,tongue cancer,Neoplastic Process,patients,Human,PROCESS_OF
16503396,abstract,11,Combined treatment,Therapeutic or Preventive Procedure,tongue cancer,Neoplastic Process,TREATS
16503761,abstract,1,Thiazolidinediones (TZDs),Organic Chemical,peroxisomal proliferator-activated receptor (PPAR)-gamma agonists,Pharmacologic Substance,ISA
16503761,abstract,1,Thiazolidinediones,Organic Chemical,peroxisomal proliferator-activated receptor (PPAR)-gamma,Gene or Genome,STIMULATES
16503761,abstract,7,TZDs,Pharmacologic Substance,disease,Disease or Syndrome,TREATS
16503761,abstract,7,non-alcoholic fatty liver,Disease or Syndrome,disease,Disease or Syndrome,ISA
16503761,abstract,7,TZDs,Pharmacologic Substance,non-alcoholic fatty liver,Disease or Syndrome,TREATS
16503761,abstract,7,TZDs,Pharmacologic Substance,hepatic fat accumulation,Finding,DISRUPTS
16503761,abstract,7,TZDs,Pharmacologic Substance,polycystic ovary syndrome,Disease or Syndrome,TREATS
16503761,abstract,7,TZDs,Pharmacologic Substance,ovulation,Organ or Tissue Function,AUGMENTS
16503761,abstract,7,TZDs,Pharmacologic Substance,hirsutism,Finding,TREATS
16503761,abstract,7,TZDs,Pharmacologic Substance,endothelial dysfunction,Disease or Syndrome,TREATS
16503761,abstract,7,TZDs,Pharmacologic Substance,lipodystrophies,Disease or Syndrome,TREATS
16503761,abstract,7,TZDs,Pharmacologic Substance,liver size,Finding,AFFECTS
16504132,abstract,10,Cu2+,Biologically Active Substance,cells,Cell,AUGMENTS
16504132,abstract,10,cells,Cell,cyanobacterial,Bacterium,PART_OF
16504132,abstract,10,lysogenic,Biologic Function,cyanobacterial,Bacterium,PROCESS_OF
16507901,abstract,6,tissue,Tissue,colorectal tumor,Neoplastic Process,PART_OF
16507901,abstract,6,cell line,Cell,colon cancer,Neoplastic Process,PART_OF
16507901,abstract,6,COL4A5,Gene or Genome,colon cancer,Neoplastic Process,ASSOCIATED_WITH
16507901,abstract,6,COL4A6,Gene or Genome,colon cancer,Neoplastic Process,ASSOCIATED_WITH
16507901,abstract,6,COL4A5,Gene or Genome,colorectal tumor,Neoplastic Process,ASSOCIATED_WITH
16507901,abstract,6,COL4A6,Gene or Genome,colorectal tumor,Neoplastic Process,ASSOCIATED_WITH
16507901,abstract,6,promoter region,Biologically Active Substance,COL4A6,Gene or Genome,PART_OF
16507901,abstract,6,promoter region,Biologically Active Substance,COL4A5,Gene or Genome,PART_OF
16510729,abstract,1,nucleus accumbens,"Body Part, Organ, or Organ Component",dopamine D3 receptor,"Amino Acid, Peptide, or Protein",LOCATION_OF
16510729,abstract,1,dopamine D3 receptor,"Amino Acid, Peptide, or Protein",reward,Mental Process,AFFECTS
16510729,abstract,1,dopamine D3 receptor,"Amino Acid, Peptide, or Protein",reinforcement,Mental Process,AFFECTS
16513142,abstract,2,disorders,Disease or Syndrome,human,Human,PROCESS_OF
16513142,abstract,2,sequences,Nucleotide Sequence,disorders,Disease or Syndrome,ASSOCIATED_WITH
16513142,abstract,2,sequences,"Nucleic Acid, Nucleoside, or Nucleotide",meiotic recombination,Cell Function,AFFECTS
16513142,abstract,2,sequences,"Nucleic Acid, Nucleoside, or Nucleotide",chromosomal breaks,Cell or Molecular Dysfunction,AFFECTS
16513142,abstract,2,sequences,"Nucleic Acid, Nucleoside, or Nucleotide",transcriptional regulation,Cell Function,AFFECTS
16513142,abstract,3,DNA secondary structures,"Nucleic Acid, Nucleoside, or Nucleotide",DNA synthesis,Genetic Function,AFFECTS
16513142,abstract,3,repetitive sequences,Nucleotide Sequence,minisatellites,"Nucleic Acid, Nucleoside, or Nucleotide",PART_OF
16513142,abstract,3,repetitive sequences,Nucleotide Sequence,triplet repeats,"Nucleic Acid, Nucleoside, or Nucleotide",PART_OF
16513142,abstract,3,repetitive sequences,Nucleotide Sequence,telomeres,Cell Component,PART_OF
16519885,abstract,4,Rho target,"Amino Acid, Peptide, or Protein",myosin II,"Amino Acid, Peptide, or Protein",INTERACTS_WITH
16519885,abstract,4,Rho target,"Amino Acid, Peptide, or Protein",myosin II ATPase,"Amino Acid, Peptide, or Protein",INTERACTS_WITH
16531862,title,1,acetabulum,"Body Part, Organ, or Organ Component",fractures,Injury or Poisoning,LOCATION_OF
16531862,title,1,spine,"Body Part, Organ, or Organ Component",fractures,Injury or Poisoning,LOCATION_OF
16531862,abstract,7,spine fracture,Injury or Poisoning,patients,Human,PROCESS_OF
16531862,abstract,9,acetabulum,"Body Part, Organ, or Organ Component",fractures,Injury or Poisoning,LOCATION_OF
16531862,abstract,9,fractures,Injury or Poisoning,patients,Human,PROCESS_OF
16531862,abstract,9,thoracolumbar,Spatial Concept,injury,Injury or Poisoning,LOCATION_OF
16531862,abstract,9,injury,Injury or Poisoning,patients,Human,PROCESS_OF
16531862,abstract,9,spine injury,Injury or Poisoning,patients,Human,PROCESS_OF
16531862,abstract,9,spine injury,Injury or Poisoning,injury,Injury or Poisoning,ISA
16531984,abstract,1,interleukin 1-beta,"Amino Acid, Peptide, or Protein",cytokines,"Amino Acid, Peptide, or Protein",ISA
16531984,abstract,1,tumor necrosis factor-alpha,"Amino Acid, Peptide, or Protein",cytokines,"Amino Acid, Peptide, or Protein",ISA
16531984,abstract,1,5-lipoxygenase,"Amino Acid, Peptide, or Protein",enzyme,Enzyme,ISA
16531984,abstract,1,5-lipoxygenase,"Amino Acid, Peptide, or Protein",arachidonic acid,Eicosanoid,STIMULATES
16531984,abstract,11,ESRD,Disease or Syndrome,patients,Human,PROCESS_OF
16531984,abstract,11,PBMCs,Cell,ESRD,Human,PART_OF
16531984,abstract,11,Omega-3,Pharmacologic Substance,oxidative stress,Cell or Molecular Dysfunction,PREVENTS
16540467,abstract,4,APL,Neoplastic Process,patients,Human,PROCESS_OF
16540467,abstract,6,PML,Gene or Genome,PML-RARalpha,"Amino Acid, Peptide, or Protein",INTERACTS_WITH
16540467,abstract,6,PML,Gene or Genome,transcription,Genetic Function,AUGMENTS
16540467,abstract,6,RA,Organic Chemical,transcription,Genetic Function,AFFECTS
16540467,abstract,6,PML-RARalpha,"Amino Acid, Peptide, or Protein",transcription,Genetic Function,DISRUPTS
16543714,title,1,regimens,Therapeutic or Preventive Procedure,paricalcitol,Pharmacologic Substance,USES
16543714,title,1,regimens,Therapeutic or Preventive Procedure,secondary hyperparathyroidism,Disease or Syndrome,TREATS
16543714,title,1,paricalcitol,Pharmacologic Substance,secondary hyperparathyroidism,Disease or Syndrome,TREATS
16543714,title,1,secondary hyperparathyroidism,Disease or Syndrome,CKD,Disease or Syndrome,COEXISTS_WITH
16543714,abstract,1,calcitriol,Pharmacologic Substance,secondary hyperparathyroidism,Disease or Syndrome,TREATS
16543714,abstract,1,calcitriol,Pharmacologic Substance,parathyroid hormone,Hormone,INHIBITS
16543714,abstract,9,CKD,Disease or Syndrome,patients,Human,PROCESS_OF
16543714,abstract,9,SHPT,Disease or Syndrome,patients,Human,PROCESS_OF
16543714,abstract,9,paricalcitol,Pharmacologic Substance,patients,Human,TREATS
16543714,abstract,9,paricalcitol,Pharmacologic Substance,CKD,Pathologic Function,TREATS
16543714,abstract,9,paricalcitol,Pharmacologic Substance,SHPT,Disease or Syndrome,TREATS
16543714,abstract,10,regimen,Research Activity,placebo,Medical Device,COMPARED_WITH
16543714,abstract,10,regimen,Research Activity,hyperphosphatemia,Disease or Syndrome,AFFECTS
16543714,abstract,10,regimen,Research Activity,hypercalcemia,Disease or Syndrome,AFFECTS
16549534,abstract,8,mutations,Genetic Function,patients,Human,PROCESS_OF
16549534,abstract,8,DJS,Disease or Syndrome,patients,Human,PROCESS_OF
16549534,abstract,8,mutations,Genetic Function,MRP2,Gene or Genome,LOCATION_OF
16549534,abstract,8,ATP-binding cassettes (ABC),Biologically Active Substance,MRP2,Biologically Active Substance,PART_OF
16549534,abstract,9,DJS,Disease or Syndrome,neonatal,Human,PROCESS_OF
16549534,abstract,9,follow-up,Health Care Activity,DJS,Disease or Syndrome,TREATS
16549534,abstract,9,MRP2,Gene or Genome,disease,Disease or Syndrome,ASSOCIATED_WITH
16551631,abstract,5,CDC2,Gene or Genome,cells,Cell,PART_OF
16554223,title,1,pulmonary angiography,Diagnostic Procedure,imaging test,Diagnostic Procedure,ISA
16554223,title,1,imaging,Diagnostic Procedure,acute pulmonary embolism,Pathologic Function,DIAGNOSES
16554223,abstract,1,imaging,Diagnostic Procedure,acute pulmonary embolism,Disease or Syndrome,DIAGNOSES
16555656,abstract,2,incisors,"Body Part, Organ, or Organ Component",bovine,Mammal,PART_OF
16556753,abstract,1,anterior cruciate ligament,"Body Part, Organ, or Organ Component",reconstruction,Therapeutic or Preventive Procedure,LOCATION_OF
16569841,title,1,beta-lactamase,"Amino Acid, Peptide, or Protein",Kluyvera ascorbata,Bacterium,PART_OF
16584203,title,1,Hansenula polymorpha,Fungus,copper amine oxidase,"Amino Acid, Peptide, or Protein",LOCATION_OF
16594738,abstract,8,performance,Individual Behavior,participant,Human,PROCESS_OF
16594738,abstract,9,performance,Individual Behavior,participant,Human,PROCESS_OF
16594738,abstract,13,performance,Individual Behavior,Participant,Human,PROCESS_OF
16597919,title,1,Calcitonin gene-related peptide,"Amino Acid, Peptide, or Protein",monocyte chemoattractant protein-1,"Amino Acid, Peptide, or Protein",INHIBITS
16597919,title,1,type II alveolar epithelial cells,Cell,monocyte chemoattractant protein-1,"Amino Acid, Peptide, or Protein",LOCATION_OF
16597919,title,1,interleukin-1beta,"Amino Acid, Peptide, or Protein",monocyte chemoattractant protein-1,"Amino Acid, Peptide, or Protein",STIMULATES
16597919,abstract,8,CGRP,"Amino Acid, Peptide, or Protein",reactive oxygen species,Biologically Active Substance,INHIBITS
16597919,abstract,8,IL-1beta,"Amino Acid, Peptide, or Protein",reactive oxygen species,Biologically Active Substance,STIMULATES
16597919,abstract,9,IL-1beta,"Amino Acid, Peptide, or Protein",ROS,Biologically Active Substance,STIMULATES
16597919,abstract,9,intracellular,Cell Component,cAMP,"Nucleic Acid, Nucleoside, or Nucleotide",LOCATION_OF
16597919,abstract,9,cAMP,"Nucleic Acid, Nucleoside, or Nucleotide",CGRP,"Amino Acid, Peptide, or Protein",INTERACTS_WITH
16597919,abstract,9,CGRP,"Amino Acid, Peptide, or Protein",MCP-1,"Amino Acid, Peptide, or Protein",INHIBITS
16597919,abstract,9,CGRP,"Amino Acid, Peptide, or Protein",NF-kappaB,"Amino Acid, Peptide, or Protein",INHIBITS
16597919,abstract,9,CGRP,"Amino Acid, Peptide, or Protein",ROS ,Biologically Active Substance,INHIBITS
16606611,abstract,5,EKLF,"Amino Acid, Peptide, or Protein",promoters,Biologically Active Substance,INTERACTS_WITH
16606611,abstract,5,promoters,Biologically Active Substance,globin,"Amino Acid, Peptide, or Protein",PART_OF
16606611,abstract,5,globin,"Amino Acid, Peptide, or Protein",adult,Human,PART_OF
16608828,abstract,1,radon,"Element, Ion, or Isotope",lung cancer,Neoplastic Process,PREDISPOSES
16608828,abstract,1,radon,"Element, Ion, or Isotope",deaths,Finding,CAUSES
16608828,abstract,1,lung cancer,Neoplastic Process,deaths,Finding,CAUSES
16608828,abstract,4,lung,"Body Part, Organ, or Organ Component",carcinogen,Hazardous or Poisonous Substance,LOCATION_OF
16617173,abstract,5,meditation,Therapeutic or Preventive Procedure,intervention,Health Care Activity,ISA
16625528,title,1,Replacement arthroplasty,Therapeutic or Preventive Procedure,internal fixation,Therapeutic or Preventive Procedure,COMPARED_WITH
16625528,title,1,internal fixation,Therapeutic or Preventive Procedure,hip fractures,Injury or Poisoning,TREATS
16625528,title,1,hip fractures,Injury or Poisoning,adults,Age Group,PROCESS_OF
16625528,title,1,Replacement arthroplasty,Therapeutic or Preventive Procedure,hip fractures,Injury or Poisoning,TREATS
16625528,abstract,1,Internal fixation,Therapeutic or Preventive Procedure,hip fractures,Injury or Poisoning,TREATS
16625528,abstract,1,Internal fixation,Therapeutic or Preventive Procedure,unstable fractures,Injury or Poisoning,TREATS
16625528,abstract,5,hip fracture,Injury or Poisoning,adults,Human,PROCESS_OF
16625528,abstract,5,replacement arthroplasty,Therapeutic or Preventive Procedure,implant,Medical Device,COMPARED_WITH
16625528,abstract,5,internal fixation,Therapeutic or Preventive Procedure,implant,Medical Device,USES
16625528,abstract,5,replacement arthroplasty,Therapeutic or Preventive Procedure,adults,Human,TREATS
16625528,abstract,5,implant,Medical Device,adults,Human,TREATS
16625528,abstract,5,implant,Medical Device,hip fracture,Injury or Poisoning,TREATS
16625528,abstract,5,replacement arthroplasty,Therapeutic or Preventive Procedure,hip fracture,Injury or Poisoning,TREATS
16628891,abstract,5,sugar water consumption,Organic Chemical,pollination,Organism Function,AFFECTS
16628891,abstract,5,dead,Finding,adults,Human,PROCESS_OF
16628891,abstract,5,dead,Finding,larvae,Invertebrate,PROCESS_OF
16630952,abstract,2,Extrapulmonary tuberculosis,Disease or Syndrome,immunodeficiency,Disease or Syndrome,PREDISPOSES
16630952,abstract,3,immune defects,Pathologic Function,persons,Human,PROCESS_OF
16630952,abstract,3,extrapulmonary tuberculosis,Disease or Syndrome,persons,Human,PROCESS_OF
16641628,abstract,4,Treacher Collins,Congenital Abnormality,patients,Human,PROCESS_OF
16641628,abstract,4,standard reconstructive surgeries,Therapeutic or Preventive Procedure,customized parascapular free flaps,"Body Part, Organ, or Organ Component",PRECEDES
16641628,abstract,4,reconstructive surgeries,Therapeutic or Preventive Procedure,patients,Patient or Disabled Group,TREATS
16641628,abstract,4,reconstructive surgeries,Therapeutic or Preventive Procedure,Treacher Collins,Congenital Abnormality,TREATS
16641628,abstract,6,Treacher Collins syndrome,Congenital Abnormality,patients,Human,PROCESS_OF
16641628,abstract,6,microsurgical,Therapeutic or Preventive Procedure,patients,Human,ADMINISTERED_TO
16641628,abstract,6,microsurgical,Therapeutic or Preventive Procedure,free flaps,Tissue,USES
16643848,abstract,1,KCl,Pharmacologic Substance,differentiation,Cell Function,AUGMENTS
16643848,abstract,1,hST8Sia III,Gene or Genome,gene transcription,Genetic Function,LOCATION_OF
16643848,abstract,1,U-87MG cells,Cell,phosphoinositide 3 kinase (PI-3K),"Amino Acid, Peptide, or Protein",LOCATION_OF
16643848,abstract,1,neuronal cells,Cell,differentiation,Cell Function,LOCATION_OF
16643848,abstract,1,U-87MG cells,Cell,glioblastoma,Neoplastic Process,LOCATION_OF
16643848,abstract,1,KCl,Pharmacologic Substance,gene transcription,Genetic Function,AUGMENTS
16643848,abstract,1,KCl,Pharmacologic Substance,phosphoinositide 3 kinase (PI-3K),"Amino Acid, Peptide, or Protein",INTERACTS_WITH
16644456,abstract,6,small bowel,"Body Part, Organ, or Organ Component",lesions,Finding,LOCATION_OF
16644456,abstract,6,lesions,Finding,patients,Human,PROCESS_OF
16644456,abstract,6,arthritis,Disease or Syndrome,patients,Human,PROCESS_OF
16644456,abstract,6,nonsteroidal anti-inflammatory drugs,Pharmacologic Substance,patients,Human,ADMINISTERED_TO
16644456,abstract,6,lesions,Finding,subjects,Human,PROCESS_OF
16673312,abstract,8,intestinal tuberculosis,Disease or Syndrome,patients,Human,PROCESS_OF
16673312,abstract,8,Crohn's disease,Disease or Syndrome,patients,Human,PROCESS_OF
16687138,abstract,1,norepinephrine,Neuroreactive Substance or Biogenic Amine,neurotransmitter,Neuroreactive Substance or Biogenic Amine,ISA
16687138,abstract,1,cecum,"Body Part, Organ, or Organ Component",murine,Mammal,PART_OF
16687138,abstract,1,colon,"Body Part, Organ, or Organ Component",porcine,Mammal,PART_OF
16688036,abstract,2,kyphosis,Anatomical Abnormality,lordosis,Anatomical Abnormality,COEXISTS_WITH
16688036,abstract,2,kyphosis,Anatomical Abnormality,Scheuermann kyphosis,Disease or Syndrome,COEXISTS_WITH
16688036,abstract,2,lordosis,Anatomical Abnormality,Scheuermann kyphosis,Disease or Syndrome,COEXISTS_WITH
16689926,title,2,nicotinic acetylcholine receptor,Gene or Genome,Torpedo californica,Fish,PART_OF
16696376,abstract,3,azoospermia,Disease or Syndrome,patients,Human,PROCESS_OF
16696376,abstract,3,chromosomal alterations,Cell or Molecular Dysfunction,patients,Human,PROCESS_OF
16702302,abstract,5,weight loss,Finding,bone loss,Pathologic Function,COEXISTS_WITH
16702302,abstract,5,bone loss,Pathologic Function,Older populations,Human,OCCURS_IN
16702302,abstract,5,weight loss,Finding,Older populations,Human,OCCURS_IN
16702302,abstract,6,bone loss,Pathologic Function,weight loss,Finding,COEXISTS_WITH
16702302,abstract,6,hormonal,Hormone,bone loss,Pathologic Function,AFFECTS
16709260,abstract,9,proteins,"Amino Acid, Peptide, or Protein",fertilization,Organism Function,AFFECTS
16710995,abstract,4,rat,Neoplastic Process,glioma cells,Mammal,PROCESS_OF
16710995,abstract,4,cells,Cell,glioma,Neoplastic Process,LOCATION_OF
16710995,abstract,4,cells,Biologically Active Substance,plasmid,Cell,ADMINISTERED_TO
16719197,abstract,7,symptoms,Sign or Symptom,patients,Human,PROCESS_OF
16719197,abstract,7,symptoms,Sign or Symptom,hypercalcemia,Disease or Syndrome,MANIFESTATION_OF
16719197,abstract,8,signs,Sign or Symptom,patients,Human,PROCESS_OF
16719197,abstract,8,papillary carcinoma,Neoplastic Process,patients,Human,PROCESS_OF
16719197,abstract,8,thyroid,"Body Part, Organ, or Organ Component",papillary carcinoma,Neoplastic Process,LOCATION_OF
16719197,abstract,10,tumors,Neoplastic Process,patients,Human,PROCESS_OF
16719197,abstract,10,palpable masses,Finding,patients,Human,PROCESS_OF
16724072,abstract,2,systemic lupus erythematosus,Disease or Syndrome,patients,Human,PROCESS_OF
16732098,title,1,Parturition,Organism Function,rat,Mammal,PROCESS_OF
16732098,abstract,7,oxytocin,"Amino Acid, Peptide, or Protein",rats,Mammal,TREATS
16732098,abstract,7,morphine,Organic Chemical,rats,Mammal,TREATS
16732098,abstract,7,morphine,Organic Chemical,labor duration,Clinical Attribute,AFFECTS
16732098,abstract,7,lumbosacral spinal,"Body Part, Organ, or Organ Component",neurons,Cell,LOCATION_OF
